,movie_id,release_date,title,tags
2870,9466,1998-09-07,Celebrity,"Drama Comedy KennethBranagh exzentrik independentfilm reporter ex-wife spectacle SweetlandFilms MagnoliaProductions UnitedStatesofAmerica WoodyAllenThe career and personal life of writer Lee are at a standstill , so he divorce his bashful wife , Robin , and dive into a new job a an entertainment journalist . His assignment take him to the swankiest corner of Manhattan , but a he jump from one lavish party to another and engages in numerous empty romance , he start to doubt the worth of his work . Meanwhile , top TV producer Tony fall for Robin and introduces her to the world of celebrity ."
2871,7510,2006-10-27,Running with Scissors,"Drama Comedy AnnetteBening gay sistersisterrelationship wifehusbandrelationship 1970s becominganadult adoption therapist marriagecrisis TriStarPictures UnitedStatesofAmerica RyanMurphy DianaValentineYoung Augusten Burroughs absorbs experience that could make for a shocking memoir : the son of an alcoholic father and an unstable mother , he 's handed off to his mother 's therapist , Dr. Finch , and spends his adolescent year a a member of Finch 's bizarre extended family ."
2872,31246,2003-06-20,From Justin to Kelly,"Comedy Romance KellyClarkson musical 19Entertainment UnitedStatesofAmerica RobertIscove IlenePickusA lonely , sexually repressed man . A depressed woman . A summer camp . On this fateful night , they will meet ... and their heart will become one ."
2873,61752,1996-03-22,Girl 6,"Comedy TheresaRandle independentfilm neighbor masturbation phonesex actress FoxSearchlightPictures 40Acres & AMuleFilmworks UnitedStatesofAmerica SpikeLeeGirl 6 is a 1996 American film by director Spike Lee about a phone sex operator . Theresa Randle played the title character , and playwright Suzan-Lori Parks wrote the screenplay . The soundtrack is composed entirely of song written by Prince . The film wa screened in the Un Certain Regard section at the 1996 Cannes Film Festival . Directors Quentin Tarantino and Ron Silver make cameo appearance a film director at a pair of interesting audition ."
2874,10944,2003-09-09,In the Cut,"Mystery Thriller MegRyan eroticism suspense womandirector PatheProductions RedTurtle Australia UnitedStatesofAmerica JaneCampion MaryCybulskiFollowing the gruesome murder of a young woman in her neighborhood , a self-determined woman living in New York City -- a if to test the limit of her own safety -- propels herself into an impossibly risky sexual liaison . Soon she grows increasingly wary about the motif of every man with whom she ha contact -- and about her own ."
2875,10362,2008-11-19,Two Lovers,Drama Romance JoaquinPhoenix loveofone'slife neighbor 2929Productions WildBunch TempestaFilms France UnitedStatesofAmerica JamesGrayA depressed man move back in with his parent following a recent heartbreak .
2876,14778,2001-09-10,Last Orders,"Comedy Drama MichaelCaine basedonnovel warveteran malefriendship deathofafriend friendship friend grief independentfilm lastwillandtestament memory death mothersonrelationship ash flashback life missedopportunity ScalaProductions MBP ( Germany ) FutureFilms winchesterfilms Germany UnitedKingdom FredSchepisiJack Dodd wa a London butcher who enjoyed a pint with his mate for over 50 year . When he died , he died a he lived , with a smile on his face watching a horse race on which he had bet , with borrowed money . But before he died he had a final request , 'Last Orders ' , that his ash be scattered in the sea at Margate . The movie follows his mate , Ray , Lenny and Vic and his foster son Vince a they journey to the sea with the ash . Along the way , the thread of their life , their love and their disappointment are woven together in their memory of Jack and his wife Amy"
2877,1255,2006-07-27,The Host,"Horror Drama ScienceFiction SongKang-ho river mobilephone bravery archer daughter sewerage pollution formaldehyde snackbar family CineclickAsia HappinetPictures Cheongeoram CJCapitalInvestment SouthKorea BongJoon-hoGang-du is a dim-witted man working at his father 's tiny snack bar near the Han River . One day , Gang-du 's one and only daughter Hyun-seo come back from school irritated . She is angry at her uncle , Nam-il , who visited her school a her guardian shamelessly drunk . Ignoring her father 's excuse for Nam-il , Hyun-seo is soon engrossed in her aunt Nam-joo 's archery tournament on TV . Meanwhile , outside of the snack bar , people are fascinated by an unidentified object hanging onto a bridge . In an instant , the object reveals itself a a terrifying creature turning the riverbank into a gruesome sea of blood¡¦ Amid the chaos , Hyun-seo is helplessly snatched up by the creature right before Gang-du 's eye . These unforeseen circumstance render the government powerless to act . But receiving a call of help from Hyun-seo , the once-ordinary citizen Gang-du and his family are thrust into a battle with the monster to rescue their beloved Hyun-seo ."
2878,45226,1981-11-13,The Pursuit of D.B. Cooper,Adventure Crime Thriller RobertDuvall UnitedStatesofAmerica RogerSpottiswoode DorisGrauA speculation on the fate of the famous hijacker who parachuted with his ransom and disappeared in the mountain . Has Cooper succeeded in following a meticulous plan to disappear into anonymity despite the best effort of a dogged cop ?
2879,10212,1999-03-16,Ravenous,"Comedy Horror Thriller Western GuyPearce winter cliff cooking cave nudity chase fort army murder survival snow camp soldier violence cannibal madness stranger americanmexicanwar womandirector wendigo militaryoutpost vomitingblood TwentiethCenturyFoxFilmCorporation Fox2000Pictures ETICFilms HeydayFilms Engulf & DevourProductionsInc . CzechRepublic UnitedKingdom UnitedStatesofAmerica AntoniaBird BeverlyWinstonUpon receiving report of missing person at Fort Spencer , a remote Army outpost on the Western frontier , Capt . John Boyd investigates . After arriving at his new post , Boyd and his regiment aid a wounded frontiersman who recount a horrifying tale of a wagon train murdered by it supposed guide -- a vicious U.S. Army colonel gone rogue . Fearing the worst , the regiment head out into the wilderness to verify the gruesome claim"
2880,8669,2008-02-22,Charlie Bartlett,"Comedy Drama AntonYelchin depression suicideattempt medicine newlove drugaddiction privateschool girlfriend advice cleverness highschool toilet schoolperformance drama independentfilm teenagecrush psychiatrist schoolbus Metro-Goldwyn-Mayer ( MGM ) UnitedStatesofAmerica JonPoll SusanMarucci LibbyHodgson TimSingh PatrickMurphyAwkward teenager Charlie Bartlett ( Anton Yelchin ) ha trouble fitting in at a new high school . Charlie need some friend fast , and decides that the best way to find them is to appoint himself the resident psychiatrist . He becomes one of the most popular guy in school by doling out advice and , occasionally , medication , to the student body ."
2881,179144,2013-05-21,The Great Beauty,"Comedy Drama ToniServillo alcohol rome vatican basedonnovel birthday nightclub nudity artist beauty party love church art drug France2Cinéma IndigoFilm Mediaset BabeFilms Canal+ MedusaFilm Pathé FondsEurimagesduConseildel'Europe ProgrammeMEDIAdelaCommunautéEuropéenne FranceTélévisions RegioneLazio BancaPopolarediVicenza LazioFilmCommission BiscottificioVerona Italy PaoloSorrentinoJep Gambardella ha seduced his way through the lavish nightlife of Rome for decade , but after his 65th birthday and a shock from the past , Jep look past the nightclub and party to find a timeless landscape of absurd , exquisite beauty ."
2882,16857,2002-06-14,The Dangerous Lives of Altar Boys,"Comedy Drama EmileHirsch independentfilm EggPictures TrilogyEntertainmentGroup InitialEntertainmentGroup ( IEG ) UnitedStatesofAmerica PeterCareA group of Catholic school friend , after being caught drawing an obscene comic book , plan a heist that will outdo their previous prank and make them local legend ."
2883,86825,2013-02-28,Stoker,"Drama Horror Thriller MiaWasikowska mystery FoxSearchlightPictures ScottFreeProductions IndianPaintbrush UnitedStatesofAmerica ParkChan-wookAfter India 's father dy , her Uncle Charlie , who she never knew existed , come to live with her and her unstable mother . She come to suspect this mysterious , charming man ha ulterior motif and becomes increasingly infatuated with him ."
2884,844,2004-05-20,2046,"Fantasy Drama ScienceFiction Romance TonyLeungChiu-Wai freelove hotel lovesickness sexuality kungfu android soulmates basedonnovel hotelroom jealousy loveofone'slife restart singapur unsociability secretlove murder author hongkong break-up illegalprostitution extramaritalaffair photographicmemory ParadisFilms OrlyFilms ShanghaiFilmGroupCorporation JetToneFilms Germany HongKong China France Italy WongKar-wai2046 is the sequel to Wong Kar-Wais ’ successful box-office hit In The Mood For Love . A film about affair , ending relationship , and a shared love for Kung-Fu novel a the main character , Chow , writes his own novel and reflects back on his favorite love Su ."
2885,8060,2007-09-12,Married Life,"Crime Drama Romance ChrisCooper sex jealousy lover ( female ) restaurant deceivedhusband wife deceivedwife friendship wedding witnesstomurder childhoodfriends SidneyKimmelEntertainment FirmFilms AnonymousContent Canada UnitedStatesofAmerica IraSachs ChristineWilsonThe late 1940s . Richard Langley , a bachelor playboy , narrates a story that start when his best friend , Harry Allen , invite him to lunch to tell Richard he 's in love . Trouble is , Harry 's already married to Pat ; he worry Pat would be hurt too deeply by a divorce . Then , Harry 's new love , Kay , join them . Richard is smitten , so when he find out that Pat may be in love with someone else ."
2886,15907,2005-04-22,Duma,Adventure Drama Family AlexMichaeletos adolescence lossoffather lion southafrica bullying kidsandfamily rescue bully youngboy cheetah wildanimal JohnWellsProductions PandoraPictures GaylordFilms WarnerBros . SouthAfrica CarrollBallardAn orphaned cheetah becomes the best friend and pet of a young boy living in South Africa .
2887,38448,2009-09-14,Ondine,Drama Romance ColinFarrell alcohol mermaid weddingdress fishingnet selkie OctagonFilms IrishFilmBoard WayfareEntertainment LittleWaveProductions StartMotionPictures RadioTelefísÉireann ( RTÉ ) Ireland UnitedStatesofAmerica NeilJordanAn Irish fisherman discovers a woman in his fishing net believing her to be a mermaid .
2888,327,2000-09-09,Brother,"Crime Drama Thriller TakeshiKitano brotherbrotherrelationship assassination cultureclash warondrugs yakuza sake loyalty drugdealer femmefatale losangeles BandaiVisualCompany OfficeKitano TokyoFMBroadcastingCo . RecordedPictureCompany ( RPC ) FuzzyBunnyFilms ( I ) LittleBrotherInc . UnitedKingdom Japan UnitedStatesofAmerica TakeshiKitanoA Japanese Yakuza gangster ’ s deadly existence in his homeland get him exiled to Los Angeles , California , where he is taken in by his little brother and his brother ’ s gang . This is the first English film by Takeshi Kitano ."
2889,9260,2002-05-24,Welcome to Collinwood,"Comedy WilliamH.Macy safe remake heist innercity SectionEight PandoraCinema GaylordFilms WarnerBros . H5B5MediaAG Germany UnitedStatesofAmerica AnthonyRusso JoeRussoFive hapless inner-city low-lifes attempt to burgle a pawnbroker 's safe , but end up being plagued by bad luck ."
2890,61337,1997-10-31,Critical Care,"Comedy Drama JamesSpader nun satire hospital halfsister LiveEntertainment Mediaworks ASQAFilmPartnership UnitedStatesofAmerica Australia SidneyLumet BlancheMcDermaidWerner Ernst is a young hospital resident who becomes embroiled in a legal battle between two half-sister who are fighting over the care of their comatose father . But are they really fighting over their father 's care , or over his $ 10 million estate ? Meanwhile , Werner must contend with his nutty supervisor , who insists that he only care for patient with full insurance . Can Werner sidestep the hospital 's legal team and do what 's best for the patient ?"
2891,13079,2007-09-08,The Life Before Her Eyes,"Thriller Drama Mystery UmaThurman suspense 2929Productions UnitedStatesofAmerica VadimPerelmanAs the 15th anniversary of a fatal high school shooting approach , former pupil Diana McFee is haunted by memory of the tragedy . After losing her best friend Maureen in the attack , Diana ha been profoundly affected by the incident - her seemingly perfect life shaped by the event of that day ."
2892,89325,2012-04-20,Darling Companion,Drama Romance DianeKeaton aftercreditsstinger KasdanPictures WercWerkWorks UnitedStatesofAmerica LawrenceKasdanThe story of a woman who love her dog more than her husband . And then her husband loses the dog .
2893,4170,2007-01-23,Trade,"Drama Thriller KevinKline usa sex brothersisterrelationship mexicocity border support insurancesalesman punter brother unitedstates–mexicobarrier sister humantrafficking rescue independentfilm criminal CentropolisFilmProductions Germany UnitedStatesofAmerica MarcoKreuzpaintnerA Texas cop ( Kevin Kline ) , whose own daughter might have been forced into sexual slavery , join force with a Mexican youth ( Cesar Ramos ) to find the boy 's sister , who wa abducted and forced into prostitution . Meanwhile , a Ukrainian woman who wa promised a better life in America also becomes a victim ."
2894,41508,2005-02-10,Fateless,"War Drama MarcellNagy budapest hungary concentrationcamp worldwarii Hungary Germany UnitedKingdom Israel LajosKoltaiAn Hungarian youth come of age at Buchenwald during World War II . György Köves is 14 , the son of a merchant who 's sent to a forced labor camp . After his father 's departure , György get a job at a brickyard ; his bus is stopped and it Jewish occupant sent to camp . There , György find camaraderie , suffering , cruelty , illness , and death . He hears advice on preserving one 's dignity and self-esteem . He discovers hatred . If he doe survive and return to Budapest , what will he find ? What is natural ; what is it to be a Jew ? Sepia , black and white , and color alternate to shade the mood ."
2895,12479,1999-02-13,Breakfast of Champions,Comedy BruceWillis wifehusbandrelationship success author extramaritalaffair HollywoodPictures UnitedStatesofAmerica AlanRudolphA portrait of a fictional town in the mid west that is home to a group of idiosyncratic and slightly neurotic character . Dwayne Hoover is a wealthy car dealer-ship owner that 's on the brink of suicide and is losing touch with reality .
2896,44555,2009-12-11,"A Woman, a Gun and a Noodle Shop","Comedy Drama Thriller SunHonglei BeijingNewPictureFilmCo.Ltd . FilmPartnerInternational China ZhangYimouWang is a gloomy , cunning and avaricious noodle shop owner in a desert town in China . His neglected , sharp-tongued wife is involved in a secret affair with Li , one of Wang ’ s employee . A timid man , Li reluctantly keep the gun his lover ha bought to kill her husband . But Wang is watching their every move . He bribe patrol officer Zhang to murder the illicit couple . It seems like a perfect plan : the affair will come to a cruel , bloody but satisfying end… or so he think . The equally wicked Zhang ha an agenda of his own . As the plot twist , more blood will flow , and ever greater violence will erupt…"
2897,10133,2002-10-01,Cypher,"Thriller ScienceFiction Mystery JeremyNortham doublelife undercover lie wife company industry femmefatale conspiracy espionage memoryloss corporatecrime dystopicfuture hiddenidentity disorder dishonesty powerrelations mindandsoul uncovertruth mysteriouscharacter MiramaxFilms PandoraCinema UnitedStatesofAmerica VincenzoNataliAn unsuspecting , disenchanted man find himself working a a spy in the dangerous , high-stakes world of corporate espionage . Quickly getting way over-his-head , he team up with a mysterious femme fatale ."
2898,21345,2009-04-22,City of Life and Death,"Drama History War LiuYe warcrimes massmurder warvictim sinojapanesewar massacre japanesearmy duringcreditsstinger imperialjapan MediaAsiaFilms ChinaFilmGroupCorporation ( CFGC ) StellarMegamedia JiangsuBroadcastingSystem ChuanProductionFilmStudio China HongKong LuChuan JunichiKajiokaCity of Life and Death take place in 1937 , during the height of the Second Sino-Japanese War . The Imperial Japanese Army ha just captured the then-capital of the Republic of China , Nanjing . What followed wa known a the Nanking Massacre , or the Rape of Nanking , a period of several week wherein ten of thousand of Chinese soldier and civilian were killed ."
2899,173931,2011-01-01,Legend of a Rabbit,"Animation Family Action Adventure Comedy JonHeder LijunSunIn order to keep his promise to an aging kung fu master , Fu the Rabbit must venture out of the comfort of his kitchen and team up with Penny , a kung fu prodigy , on a heroic quest to save their kung fu academy ."
2900,61984,2010-12-01,Space Battleship Yamato,"ScienceFiction HiroyukiIkeuchi TokyoBroadcastingSystem ( TBS ) MainichiBroadcastingSystem ( MBS ) Sedic TokyoFMBroadcastingCo . HokkaidoBroadcastingCo . SedicInternational Shogakukan HakuhodoDYMediaPartners AbeShuji Chubu-nipponBroadcastingCompany ( CBC ) RKBMainichiBroadcastingCorporation RobotCommunications TohokushinshaFilm Japan TakashiYamazakiIn 2199 , five year after the Gamilons began an invasion of Earth , the planet ha been ravaged by the alien ' bomb . The remnant of humanity have fled underground to escape the irradiated surface . One day , former pilot Susumu Kodai discovers a capsule sent from the planet Iscandar that tell of a device that can remove the radiation from the Earth 's surface . The Earth Defense Force rebuilds the battleship Yamato with a new type of propulsion system to make the 148,000 light year trip to Iscandar in hope of saving the Earth . Within one year , the radiation will drive the rest of humanity to extinction ."
2901,50601,2011-04-14,5 Days of War,"War Drama RupertFriend journalist interpreter georgiaeurope warzone MidnightSunPictures Dispictures GeorgiaInternationalFilms RexMedia UnitedStatesofAmerica RennyHarlinAn American journalist and his cameraman are caught in the combat zone during the first Russian airstrikes against Georgia . Rescuing Tatia , a young Georgian schoolteacher separated from her family during the attack , the two reporter agree to help reunite her with her family in exchange for serving a their interpreter . As the three attempt to escape to safety , they witness -- and document -- the devastation from the full-scale crossfire and cold-blooded murder of innocent civilian ."
2902,26466,2009-10-16,Triangle,"Horror MelissaGeorge ocean florida autism key yacht ax ship ghostship murder timeloop maskedkiller blood storm throatslitting singlemother heavyrain axemurder caribbean attemptedstrangulation DanFilms UKFilmCouncil PicturesinParadise PacificFilmandTelevisionCommission IconEntertainmentInternational Framestore TriangleFilms Australia UnitedKingdom ChristopherSmith KiraBohnThe story revolves around the passenger of a yachting trip in the Atlantic Ocean who , when struck by mysterious weather condition , jump to another ship only to experience greater havoc on the open sea ."
2903,345003,2015-11-20,10 Days in a Madhouse,"Drama CarolineBarry undercover insaneasylum reporter UnitedStatesofAmerica TimothyHinesNellie Bly , a 23 year-old reporter for Joseph Pulitzer , go undercover in the notorious Blackwell 's Island woman 's insane asylum in order to expose corruption , abuse and murder ."
2904,236751,2014-04-16,Heaven is for Real,"Drama GregKinnear basedonnovel faith basedontrueevents TriStarPictures ScreenGems RothFilms UnitedStatesofAmerica RandallWallaceHeaven is for Real recount the true story of a small-town father who must find the courage and conviction to share his son 's extraordinary , life-changing experience with the world . Four-year-old Colton share the detail of his amazing journey with childlike innocence and speaks matter-of-factly about thing that happened before his birth ... thing he could n't possibly know ."
2905,107,2000-09-01,Snatch,"Thriller Crime JasonStatham gypsy bareknuckleboxing slang trailerpark pig sport receivingofstolengoods cockneyaccent diamond pikey ColumbiaPicturesCorporation ScreenGems SKAFilms UnitedKingdom UnitedStatesofAmerica GuyRitchie DavidReid MaryHaddowThe second film from British director Guy Ritchie . Snatch tell an obscure story similar to his first fast-paced crazy character-colliding filled film “ Lock , Stock and Two Smoking Barrels. ” There are two overlapping story here – one is the search for a stolen diamond , and the other about a boxing promoter who ’ s having trouble with a psychotic gangster ."
2906,357837,2015-10-16,Dancin' It's On,"Drama Romance WitneyCarson dancing competition hotel florida danceteacher UnitedStatesofAmerica DavidWintersThis coming of age Dance Film , in the spirit of Dirty Dancing , Karate Kid , and High School Musical - is about a young girl from Beverly Hills , Jennifer who is visiting her Father 's Panama City Beach Hotel during Summer Break , and fall in love with a Young Boy , Ken who work a a Dishwasher . Even though both are from different background , they share the same passion ... DANCE and partner with each other to enter the 2nd Annual Florida State-Wide Dance Contest . While preparing for the contest , Jennifer and Ken must overcome scheming dance partner , a meddling father , and their own doubt for their love to prevail ."
2907,8913,1989-04-21,Pet Sematary,"Drama Horror DaleMidkiff coffin pet funeral headinjury grief newneighbor petcemetery deadcat deathofpatient lossofpet deadlover mothersonrelationship hitbytruck ghost graverobbing indianburialground womandirector flashback burialground ParamountPictures UnitedStatesofAmerica MaryLambertDr . Louis Creed 's family move into the country house of their dream and discover a pet cemetery at the back of their property . The cursed burial ground deep in the wood brings the dead back to life -- with `` minor '' problem . At first , only the family 's cat make the return trip , but an accident force a heartbroken father to contemplate the unthinkable ."
2908,13889,1993-04-17,Madadayo,"Drama TatsuoMatsumura TokumaShoten KurosawaProductionCo . DENTSUMusicAndEntertainment DaieiMotionPictureCompany Japan AkiraKurosawaThis film tell the story of professor Uehida Hyakken-sama ( 1889-1971 ) , in Gotemba , around the forty . He wa a university professor until an air raid , when he left to become a writer and ha to live in a hut . His mood ha hardly changed , not by the change nor by time ."
2909,18530,2009-02-07,The Cry of the Owl,"Drama PaddyConsidine suspense MACTProductions MyriadPictures SiennaFilms StudioHamburgInternationalProduction ( SHIP ) Canada Germany France UnitedKingdom JamieThravesA young woman becomes inexplicably attracted to a man who is stalking her . When her boyfriend go missing , the stalker is the immediate suspect , until a game of jealousy and betrayal turn deadly ."
2910,358451,2015-08-28,A Tale of Three Cities,"Drama History Romance LauChing-Wan womandirector HuayiBrothers FilmWorkshop EdkoFilms HongKong China MabelCheungA former spy in the Chinese Nationalist Party fall for an opium-dealing widow , a China is ravaged by war and revolution ."
2911,927,1984-06-07,Gremlins,"Fantasy Horror Comedy ZachGalligan holiday monster smalltown departmentstore barsandrestaurants humananimalrelationship pet sunlight chainsaw salesperson midnight fur banking puppet skunk kidsandfamily gremlin ymca AmblinEntertainment WarnerBros . UnitedStatesofAmerica JoeDanteWhen Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas , he inadvertently break the three important rule of caring for a Mogwai , and unleashes a horde of mischievous gremlin on a small town ."
2912,11,1977-05-25,Star Wars,Adventure Action ScienceFiction MarkHamill android galaxy hermit deathstar lightsaber jedi rescuemission empire rebellion planet smuggler theforce spaceopera galacticwar stormtrooper totalitarianism Lucasfilm TwentiethCenturyFoxFilmCorporation UnitedStatesofAmerica GeorgeLucasPrincess Leia is captured and held hostage by the evil Imperial force in their effort to take over the galactic Empire . Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire .
2913,291870,2016-01-21,Dirty Grandpa,"Comedy ZacEfron grandfathergrandsonrelationship grandfather roadtrip wedding retired pervert armygeneral sexcomedy Lionsgate JosephsonEntertainment QEDInternational NinjasRunnin'WildProductions CovertMedia BillBlockMedia UnitedStatesofAmerica DanMazer DianeDurantJason Kelly is one week away from marrying his bos 's uber-controlling daughter , putting him on the fast track for a partnership at the law firm . However , when the straight-laced Jason is tricked into driving his foul-mouthed grandfather , Dick , to Daytona for spring break , his pending nuptials are suddenly in jeopardy . Between riotous frat party , bar fight , and an epic night of karaoke , Dick is on a quest to live his life to the fullest and bring Jason along for the ride ."
2914,907,1965-12-22,Doctor Zhivago,Drama Romance War OmarSharif lovetriangle nurse suicideattempt lossoffamily worldwari russianrevolution1917 forbiddenlove stepparent daughter epic Metro-Goldwyn-Mayer ( MGM ) Italy UnitedStatesofAmerica DavidLean RoyStevens JoséMaríaOchoa BarbaraColeDoctor Zhivago is the filmed adapation of the Russian novel by Boris Pasternak from director David Lean that wa an international success and today deemed a classic . Omar Sharif and Julie Christie play two protagonist who in fact love each other yet because of their current situation can not find a way be together .
2915,206563,2014-10-09,Trash,"Adventure Crime Drama Thriller RicksonTevez brazilian drama thriller O2Filmes WorkingTitleFilms PeaPieFilms Brazil UnitedKingdom StephenDaldrySet in Brazil , three kid who make a discovery in a garbage dump soon find themselves running from the cop and trying to right a terrible wrong ."
2916,11887,2008-10-22,High School Musical 3: Senior Year,"Comedy Drama Family Music Romance ZacEfron musical music highschool comingofage teenager highschoolstudent duringcreditsstinger WaltDisneyPictures UnitedStatesofAmerica KennyOrtegaIt 's almost graduation day for high school senior Troy , Gabriella , Sharpay , Chad , Ryan and Taylor ― and the thought of heading off in separate direction after leaving East High ha these Wildcats thinking they need to do something they 'll remember forever . Together with the rest of the Wildcats , they stage a spring musical reflecting their hope and fear about the future and their unforgettable experience growing up together . But with graduation approaching and college plan in question , what will become of the dream , romance , and friendship of East High 's senior Wildcats ?"
2917,45317,2010-12-17,The Fighter,"Drama MarkWahlberg sport irishamerican documentarycrew lowellmassachusetts bluecollarworker churchbells documentaryfilmmaking boxershorts jumpingrope shadowboxing duringcreditsstinger ParamountPictures UnitedStatesofAmerica DavidO.Russell KarenGolden CaraGiallanza MicheleZieglerThe Fighter , is a drama about boxer `` Irish '' Micky Ward 's unlikely road to the world light welterweight title . His Rocky-like rise wa shepherded by half-brother Dicky , a boxer-turned-trainer who rebounded in life after nearly being KO 'd by drug and crime ."
2918,12094,2006-09-22,Jackass Number Two,"Action Comedy Documentary JohnnyKnoxville wound disgust pain stunt stuntman stupidity bulle shocking ParamountPictures UnitedStatesofAmerica JeffTremaineJackass Number Two is a compilation of various stunt , prank and skit , and essentially ha no plot . Chris Pontius , Johnny Knoxville , Steve-O , Bam Margera , and the whole crew return to the screen to raise the stake higher than ever before ."
2919,10377,1992-03-13,My Cousin Vinny,"Comedy Drama JoePesci prison southernusa suspicion cousin court lawyer wrongfularrest TwentiethCenturyFoxFilmCorporation PaloVistaProductions PeterV.MillerInvestmentCorp . UnitedStatesofAmerica JonathanLynnTwo carefree pal traveling through Alabama are mistakenly arrested , and charged with murder . Fortunately , one of them ha a cousin who 's a lawyer - Vincent Gambini , a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try . When he arrives with his leather-clad girlfriend , to try his first case , it 's a real shock - for him and the Deep South !"
2920,249164,2014-08-21,If I Stay,"Drama ChloëGraceMoretz coma musician teenagegirl caraccident teenager outofbodyexperience teendrama basedonyoungadultnovel NewLineCinema Metro-Goldwyn-Mayer ( MGM ) UnitedStatesofAmerica R.J.Cutler JessicaClothierBased on Gayle Forman 's novel of the same name . `` If I Stay '' is the story of the gifted classical musician Mia and her boyfriend , Adam , an up and coming indie-rock star . Torn between two path in life , her art or her relationship , Mia is forced to make an even starker choice between life and death when she is caught in a fatal car accident with her family one snowy morning in Oregon ."
2921,256092,2014-05-26,Drive Hard,Action Comedy Crime ThomasJane OdysseyMedia SilverWingsFilms Australia Canada BrianTrenchard-SmithA former race car driver is abducted by a mysterious thief and forced to be the wheel-man for a crime that put them both in the sight of the cop and the mob .
2922,9942,1989-02-16,Major League,"Comedy TomBerenger baseball sport sabotage sombrero baseballfield hardhat professionalsports comicstrip hotdog shortsighted voodooritual thebiggame ParamountPictures MirageEnterprises UnitedStatesofAmerica DavidS.WardWhen Rachel Phelps inherits the Cleveland Indians from her deceased husband , she 's determined to move the team to a warmer climate -- but only a losing season will make that possible , which should be easy given the misfit she 's hired . Rachel is sure her dream will come true , but she underestimate their will to succeed !"
2923,10748,2007-12-21,St. Trinian's,"Comedy Family ScienceFiction TalulahRiley solidarity snake exhibit musical shenanigan chaos receivingofstolengoods girls'boardingschool quizshow unorthodox debt principal anarchy groupoffriends duringcreditsstinger distillery EalingStudios FragileFilms EntertainmentFilmDistributors UnitedKingdom BarnabyThompson OliverParkerWhen their beloved school is threatened with closure should the power that be fail to raise the proper fund , the girl scheme to steal a priceless painting and use the profit to pull St. Trinian 's out of the red ."
2924,1817,2002-09-09,Phone Booth,"Thriller Drama ColinFarrell terrorist phonebooth psychopath Fox2000Pictures UnitedStatesofAmerica JoelSchumacher SharronReynoldsA slick New York publicist who pick up a ringing receiver in a phone booth is told that if he hang up , he 'll be killed ... and the little red light from a laser rifle sight is proof that the caller is n't kidding ."
2925,10229,2002-01-25,A Walk to Remember,"Drama Romance MandyMoore basedonnovel theatregroup northcarolina theatremilieu highschool cancer comingofage tragiclove teenager starcrossedlovers DiNoviPictures PandoraPictures GaylordFilms WarnerBros . UnitedStatesofAmerica AdamShankmanWhen the popular , restless Landon Carter is forced to participate in the school drama production he fall in love with Jamie Sullivan , the daughter of the town 's minister . Jamie ha a `` to-do '' list for her life and also a very big secret she must keep from Landon ."
2926,687,1995-12-29,Dead Man Walking,Drama SusanSarandon prison rape sociallydeprivedfamily penalty deathpenalty despair deathrow begnadigung therapist self-discovery prisoncell courtcase deathsentence doomedman sentence lethalinjection forgiveness charity mercypetition rageandhate unsociability rightandjustice court electricchair cowardliness Havoc PolyGramFilmedEntertainment WorkingTitleFilms UnitedStatesofAmerica UnitedKingdom TimRobbins AllanF.Nicholls SamHoffman EvaZ.CabreraA justice drama based on a true story about a man on death row who in his last day form a strong relationship with a nun who teach him forgiveness and give him spirituality a she accompanies him to his execution . Susan Sarandon won an Oscar for best female actress for her convincing portrayal of Sister Helen Prejean .
2927,796,1999-03-05,Cruel Intentions,"Drama Romance Thriller SarahMichelleGellar upperclass sexualobsession sex bet sadistic drugabuse brothersisterrelationship cynic cocaine virgin manipulation seduction loveletter privateschool innocence addiction love psychotherapy ColumbiaPictures CruelProductions NewmarketCapitalGroup UnitedStatesofAmerica RogerKumbleSlaking a thirst for dangerous game , Kathryn challenge her stepbrother , Sebastian , to deflower their headmaster 's daughter before the summer end . If he succeeds , the prize is the chance to bed Kathryn . But if he loses , Kathryn will claim his most prized possession ."
2928,22804,2009-10-22,Saw VI,"Horror Mystery TobinBell aftercreditsstinger Lionsgate TwistedPictures Australia Canada UnitedKingdom UnitedStatesofAmerica KevinGreutertSpecial Agent Strahm is dead , and Detective Hoffman ha emerged a the unchallenged successor to Jigsaw 's legacy . However , when the FBI draw closer to Hoffman , he is forced to set a game into motion , and Jigsaw 's grand scheme is finally understood ."
2929,10156,1981-06-12,History of the World: Part I,"Comedy MelBrooks moses romanempire musical stoneage music juliuscaesar TwentiethCenturyFoxFilmCorporation Brooksfilms UnitedStatesofAmerica MelBrooksAn uproarious version of history that prof nothing is sacred – not even the Roman Empire , the French Revolution and the Spanish Inquisition ."
